key	text	tooltip
character_skills_localised_name_vik_general_back_spearmen_recruitment_northymbre	Old Hand	true
character_skills_localised_description_vik_general_back_spearmen_recruitment_mide	Listen, and mind that you do, 'else there's a good chance you'll end up on the wrong end of one of these.	true
character_skills_localised_description_vik_general_back_fearless_dyflin	More than stout-hearted and beyond intrepid, this natural-born warrior is afraid of nothing in this world.	true
character_skills_localised_description_vik_general_back_spearmen_upkeep	This man's skill with the spear has been drilled into him over many years; now, he wishes to pass on what he has learned.	true
character_skills_localised_description_vik_general_back_spearmen_recruitment_strat_clut	Listen, and mind that you do, 'else there's a good chance you'll end up on the wrong end of one of these.	true
character_skills_localised_name_vik_follower_scribe_mide	Scribe	true
character_skills_localised_name_vik_general_back_negotiator_west_seaxe	Negotiator	true
character_skills_localised_description_vik_general_back_born_governor_west_seaxe	He has more than an affinity for the day-to-day business of state, making him a natural choice when selecting a governor.	true
character_skills_localised_name_vik_general_back_missile_upkeep_gwined	Bowman	true
character_skills_localised_name_vik_follower_priest_mide	Priest	true
character_skills_localised_name_vik_general_back_spearmen_upkeep_circenn	Spearman	true
character_skills_localised_name_vik_follower_priest_west_seaxe	Priest	true
character_skills_localised_name_vik_general_back_merchant_mierce	Merchant	true
character_skills_localised_description_vik_back_wife_renowned_northymbre	This lady is well known and liked by her husband's people, which has considerably smoothed his passage through life.	true
character_skills_localised_description_vik_back_wife_loyal_mierce	This lady is utterly loyal to her husband and inspires the same devotion in others.	true
character_skills_localised_name_vik_back_wife_arrogant_east_engle	Arrogant	true
character_skills_localised_description_vik_general_back_missile_recruitment_strat_clut	I'll teach you to hit your targets from a fair distance, so you never need to draw your swords.	true
character_skills_localised_name_vik_back_wife_noble_east_engle	Noble	true
character_skills_localised_description_vik_general_back_fearless_gwined	More than stout-hearted and beyond intrepid, this natural-born warrior is afraid of nothing in this world.	true
character_skills_localised_name_vik_back_wife_unfaithful_circenn	Unfaithful	true
character_skills_localised_description_vik_back_wife_unfaithful	This one is an adulterer; her husband may not be aware, but her dalliances are common knowledge among the people.	true
character_skills_localised_description_vik_general_back_missile_upkeep	Archery is an important skill if you wish to live until the following harvest.	true
character_skills_localised_name_vik_general_back_missile_upkeep_dyflin	Bowman	true
character_skills_localised_name_vik_general_back_passionate_east_engle	Impassioned	true
character_skills_localised_name_vik_general_back_farmer_circenn	Farmer	true
character_skills_localised_name_vik_follower_siege_engineer_east_engle	Siege Engineer	true
character_skills_localised_description_vik_general_back_landowner_circenn	This man is wealthy enough to own property, the working of which makes him even richer than many of his peers.	true
character_skills_localised_description_vik_back_wife_demanding_strat_clut	This woman's husband wishes he'd died on campaign years prior.	true
character_skills_localised_description_vik_general_back_pastor_strat_clut	This man has heard Christ's words and wishes to spread them far and wide.	true
character_skills_localised_name_vik_follower_bard_dyflin	Bard	true
character_skills_localised_description_vik_back_wife_peaceful_strat_clut	This lady believes that the way forward lies in putting aside the implements of war and living peacefully.	true
character_skills_localised_description_vik_general_back_defender_gwined	This man has been defending what's his for so long that it's become a notable aspect of his character.	true
character_skills_localised_name_vik_general_back_missile_damage_sudreyar	Hunter	true
character_skills_localised_name_vik_general_back_champion_rider_sudreyar	Champion Rider	true
character_skills_localised_description_vik_general_back_melee_skill_northymbre	In battle, he fights like a wild man - a man possessed, you might say. Watch and learn, while keeping your distance!	true
character_skills_localised_description_vik_back_wife_demanding_sudreyar	This woman's husband wishes he'd died on campaign years prior.	true
character_skills_localised_description_vik_general_back_landowner_mide	This man is wealthy enough to own property, the working of which makes him even richer than many of his peers.	true
character_skills_localised_name_vik_back_wife_noble_mide	Noble	true
character_skills_localised_description_vik_back_wife_strict_west_seaxe	This woman is a harpy - she demands that the rules are observed to the very letter.	true
character_skills_localised_name_vik_general_back_merchant_circenn	Merchant	true
character_skills_localised_name_vik_follower_bard_mierce	Bard	true
character_skills_localised_name_vik_general_back_spearmen_skill_sudreyar	Drillmaster	true
character_skills_localised_description_vik_general_back_missile_upkeep_sudreyar	Archery is an important skill if you wish to live until the following harvest.	true
character_skills_localised_description_vik_follower_quartermaster	This fellow is essential - he keeps the army fed, watered, armed and, most importantly, moving.	true
character_skills_localised_name_vik_general_back_miner_northymbre	Miner	true
character_skills_localised_description_vik_back_wife_wise_circenn	Calm yourself, husband, the plan will come to fruition eventually - we just have to wait.	true
character_skills_localised_description_vik_general_back_fearless_sudreyar	More than stout-hearted and beyond intrepid, this natural-born warrior is afraid of nothing in this world.	true
character_skills_localised_description_vik_follower_pillager_mide	In war, there is no time for niceties - this man will ruthlessly strip the area for money or goods, using violence where necessary.	true
character_skills_localised_name_vik_back_wife_educated_east_engle	Educated	true
character_skills_localised_description_vik_back_wife_loyal_dyflin	This lady is utterly loyal to her husband and inspires the same devotion in others.	true
character_skills_localised_description_vik_back_wife_unfaithful_sudreyar	This one is an adulterer; her husband may not be aware, but her dalliances are common knowledge among the people.	true
character_skills_localised_description_vik_back_wife_charming_strat_clut	Her warm, pleasant nature and natural charm do much to improve her husband's stature.	true
character_skills_localised_name_vik_general_back_merchant_gwined	Merchant	true
character_skills_localised_name_vik_back_wife_natural_beauty_northymbre	Natural Beauty	true
character_skills_localised_description_vik_back_wife_faithful_northymbre	This lady adores her chosen husband and would never cuckold and betray him.	true
character_skills_localised_name_vik_follower_scribe_west_seaxe	Scribe	true
